time,open,high,low,close,volume,spread
2025-12-26 11:00:00,4518.67,4520.43,4515.18,4515.84,1560,21
2025-12-26 11:15:00,4515.88,4518.76,4515.13,4517.3,1210,21
2025-12-26 11:30:00,4517.41,4518.24,4512.98,4513.69,1233,21
2025-12-26 11:45:00,4513.82,4515.2,4511.84,4512.76,1334,21
2025-12-26 12:00:00,4512.75,4519.32,4512.11,4518.82,1273,21
2025-12-26 12:15:00,4518.79,4523.61,4516.97,4520.7,1837,26
2025-12-26 12:30:00,4520.71,4522.14,4514.16,4515.2,2117,24
2025-12-26 12:45:00,4515.28,4515.57,4511.32,4514.4,1671,23
2025-12-26 13:00:00,4514.39,4515.23,4503.47,4509.99,2147,21
2025-12-26 13:15:00,4509.98,4512.1,4503.78,4505.29,2282,22
2025-12-26 13:30:00,4505.34,4509.17,4503.57,4507.76,2237,21
2025-12-26 13:45:00,4507.74,4509.81,4503.09,4509.8,1980,21
2025-12-26 14:00:00,4509.77,4511.12,4507.0,4510.66,1956,21
2025-12-26 14:15:00,4510.71,4512.6,4508.39,4511.77,1773,21
2025-12-26 14:30:00,4511.79,4514.72,4511.79,4512.7,1592,21
2025-12-26 14:45:00,4512.71,4514.03,4506.64,4508.7,1482,21
2025-12-26 15:00:00,4508.68,4515.1,4503.65,4514.57,2983,23
2025-12-26 15:15:00,4514.52,4519.59,4512.83,4517.82,2716,22
2025-12-26 15:30:00,4517.87,4528.52,4517.81,4521.75,2957,21
2025-12-26 15:45:00,4521.83,4525.86,4515.12,4525.14,3068,21
2025-12-26 16:00:00,4525.12,4526.87,4522.3,4525.36,2704,21
2025-12-26 16:15:00,4525.34,4529.93,4523.11,4529.58,2668,21
2025-12-26 16:30:00,4529.6,4533.61,4519.15,4520.92,3875,27
2025-12-26 16:45:00,4521.34,4526.58,4512.96,4521.04,3762,22
2025-12-26 17:00:00,4521.06,4530.31,4519.56,4526.86,3637,21
2025-12-26 17:15:00,4526.91,4533.83,4525.85,4533.27,3230,21
